-7.086944945728715362e-04;9.156598888697992100e-03;1.395584982502753001e-02;1.792214195985897263e-02
-8.380105231152132697e-03;5.792429100932693607e-03;2.387310499184968227e-03;7.723390399309785874e-03
-6.723051548255788712e-03;9.896923482955176030e-03;1.082975744050823294e-02;1.400316568020862698e-02
-2.818182634398135825e-03;4.439744956113734868e-03;6.813179898216077841e-04;2.004289275714250286e-03
-1.688844307307023904e-03;-3.304173410148216914e-04;-1.665498489579162866e-03;-2.294711972725298806e-03
1.577491866058012765e-05;-1.945148926532939840e-03;-4.298582135022311485e-03;-5.498082759242097634e-03
-6.169341949475148088e-04;-1.141029076345698428e-03;-3.030542184959860146e-03;-6.793338689329578989e-03
1.353727477961507494e-03;-3.935286254872476935e-03;-1.545273770478048769e-03;5.488585641036957709e-04
7.975700012293548621e-03;-1.366595382682451825e-04;3.436124481706718820e-03;4.415275542880296028e-03
2.008159438011330143e-03;1.205537715164891081e-03;3.424139462980109200e-03;5.914651323154830956e-03
-1.520055293574193141e-03;1.069832346875219031e-03;-2.682450563706299156e-04;1.098796142131241429e-03
-2.606572147506697971e-03;-2.285446818388784480e-04;-2.593089001439278195e-03;8.564740447529656285e-04
-3.963126454622861033e-03;7.699571908204187526e-04;-3.244025331027284350e-03;5.193303008548218365e-03
-1.422302484585430881e-03;3.762260904755860880e-05;-1.864250050128536109e-03;1.196174419284803427e-03
-5.650517216170995033e-03;-2.417683258617765989e-03;-5.060879263611582114e-03;2.280194394316020518e-03
3.304164431769230671e-03;-3.473363658118484333e-03;-5.120804357244525262e-03;-5.947520961489279230e-03
2.742866054740432293e-03;-7.483226329778926329e-03;-1.153753344588370061e-02;-1.255938113627074436e-02
5.717897265726745726e-03;-1.335214018745673262e-02;-4.459505980215919610e-03;-7.259505980215852361e-03
1.004336543052079984e-02;1.777198139634351406e-03;2.427759937387121304e-03;-1.914936691826420049e-03
-3.177358664360648444e-03;1.004538963604384568e-03;5.903789899933922086e-03;7.154226853741719322e-03
-5.956135193698939255e-03;4.826261810046278411e-03;2.597048326900278786e-03;9.698047078460864112e-03
-1.162579811504718674e-02;7.051105755114950822e-03;1.021415194737479437e-02;1.866496343301757635e-02
-1.149371322116450427e-02;9.899794893691752501e-03;5.872123576424223790e-05;1.018843409469051380e-02
-8.718682010178431183e-03;8.806161934890310850e-03;6.511779912418346264e-03;2.033175494362927938e-02
