-2.271219012503496171e-02;9.245737465477034053e-03;1.151340288370429621e-02;2.252538790243082886e-02
-1.911169074925449934e-02;6.646861060982555379e-03;9.201444567380220960e-04;8.232254319409583465e-03
-1.230154717871772239e-02;1.142710450667553182e-02;6.311093270720633669e-03;1.482808765274287038e-02
-7.741653296071062014e-03;2.812029600308523988e-03;-5.114410613644243498e-04;5.585687527899015938e-03
-1.241668450705738641e-02;1.696673795065104786e-03;6.151506989351394374e-04;3.075325480458329652e-03
3.558596391819089134e-03;5.964339213292353323e-03;8.019769924902815303e-03;8.610156941132564995e-03
3.758846079709159127e-03;1.974228587355558034e-04;1.971205630271011342e-03;7.222668038041409229e-04
1.530878365773667010e-02;-5.401551687301320336e-04;-2.803575892825247752e-03;-4.107570899067266440e-03
1.173712323326722012e-02;-6.168994120040982056e-03;-3.609318714298213274e-03;-2.676484756745234860e-03
2.548234344378424998e-03;-1.888344931526719393e-03;-1.075361161239636165e-03;5.249108251993961881e-03
-3.672463048101205036e-04;5.446611373092564296e-03;3.623265555364595103e-03;1.326234171017114799e-02
-3.407196367232068895e-03;-2.416684507057316814e-03;-2.124299987706556366e-03;-3.510192621913703348e-03
-9.740280012675231122e-03;4.666960936138713802e-03;-4.973363658118497808e-03;1.024698590492779081e-02
-1.641403608180723060e-03;1.053862136060815767e-02;4.628883532892838666e-03;1.635971998732457799e-02
-1.568822008758148298e-02;1.742116991070169875e-03;2.837997140882709234e-03;2.620768676463393863e-03
-5.365498489579113156e-03;-1.569493495821286735e-03;-1.884724457119749553e-03;9.663367164132669659e-04
2.739744956113735180e-03;-8.574487253624118663e-03;-5.877483508305624341e-03;-1.071156590530939270e-02
2.543100587995899761e-02;2.538995892443358417e-03;-5.867995368480569823e-03;-1.380057963814338567e-02
3.426084358283031789e-02;-6.601453545758855825e-03;-1.650332620493497049e-02;-2.421518637971632748e-02
1.203013197234341358e-02;-1.085348676845000054e-03;5.709158189572013237e-03;8.473604367629694514e-04
-7.049518464610323581e-03;6.637372921157536423e-03;8.285562683953855145e-03;8.450606379334722751e-03
-1.995238987534682373e-02;3.113652571594404794e-03;1.458294096110746875e-02;2.284186730318004191e-02
-1.267161584288762320e-02;1.806583734063309937e-02;-4.522650314017580189e-04;2.048194220954703548e-02
-1.780669699145190701e-02;1.617382735311746408e-02;5.555724981082366121e-03;3.941352772764935425e-02
