-1.326632245961668899e-02;2.426210450667554142e-02;1.247963259656321988e-02;3.409244158532721836e-02
-1.886340111130194869e-02;1.397378989993392460e-02;2.108176742802396475e-02;2.796053147296773123e-02
-1.173025504388620736e-02;7.647048326900110320e-03;6.451767428023856554e-03;1.813794720330478422e-02
-1.626800785287505630e-02;6.841430349372150041e-03;3.673789899933961774e-03;5.271430349372004977e-03
-1.481059212253798586e-02;2.691542708922675230e-03;1.374351697686784649e-03;3.422553944877736003e-03
-6.478569650627799895e-03;9.660370909452290974e-04;1.632281021811992554e-04;-4.773336955715901586e-04
7.030531472967634261e-03;7.798846079709213959e-03;4.858958439259812578e-03;-1.070592122537992758e-03
-4.509131448380662884e-03;2.550643832518221903e-03;6.196486529147506375e-03;-2.999805605683962973e-03
1.678621360608094750e-03;-7.627895493324291128e-03;-7.804974145009919984e-03;-9.624075268605425393e-03
1.401693596734967032e-02;-6.594685270322902821e-04;-2.179019088830015313e-03;-8.284075268605297845e-03
5.886261810046286395e-03;-6.567333695571660017e-03;-2.946097740515460969e-03;-3.510142684335640188e-03
-2.118569650627700855e-03;1.483966415070365043e-04;3.928396641507008770e-03;4.283565180832898597e-03
5.742104506675496309e-03;-2.495648302313181917e-03;1.784239338136209318e-03;2.775250574091342980e-03
-5.111539202907447368e-04;1.573452821282177823e-03;-9.151715718043650083e-03;7.684126978585769166e-03
-8.081490998942430712e-03;6.065138214540658976e-03;3.890419113417112936e-03;1.218783484375414797e-02
-9.632839313549112700e-03;-1.872502234897514915e-03;-5.736258304030620930e-04;7.675587652742987474e-03
-9.066595382683647567e-04;2.478059562855342100e-03;3.925539448776651716e-04;5.644464057237239332e-03
-7.976707742234270121e-04;-4.285985380964885474e-03;-3.850592122538051658e-03;-2.148682010178432598e-03
7.507561920688788065e-04;-4.553288751751519495e-03;-6.051041560740193052e-03;-6.279131448380707858e-03
1.423435169768681383e-02;-1.296996616920002192e-03;-7.884637066358037016e-03;-1.450879436972898374e-02
1.337491349543963592e-02;-2.708344931526868345e-03;-4.122277515796404432e-03;-8.466210100066101293e-03
1.708846079709199720e-03;-6.756097740515479635e-03;-1.016463706635815228e-02;-6.387108976470492853e-03
-1.129519886411093667e-02;6.433677540383428602e-03;1.452704832690029577e-02;2.582390225948440893e-02
-4.420255043886268422e-03;2.192581237184406187e-02;-3.550142684335722693e-03;1.660289102352956875e-02
