-1.130084493152668998e-02;1.833707641678794173e-02;5.932862933642009742e-03;2.674353709094529769e-02
-1.979677189781884131e-02;1.254690787746198972e-02;1.243033484375424651e-02;2.590140225948458358e-02
-8.376828077594091967e-03;1.578791911341725571e-02;9.568677540383308672e-03;1.559648652914737491e-02
-1.549241796523438686e-02;1.478061574263047143e-02;9.899716866226145745e-03;1.377317192240595095e-02
-3.519524706807618079e-03;6.068115742630562741e-03;7.172188776338525064e-03;1.314114945049582248e-02
-2.738786393918537761e-04;5.399997765102438133e-03;2.422730460014750251e-04;1.525840461731729335e-03
1.070491349543956257e-02;9.883565180832890734e-03;4.823593270720492182e-03;-2.963766279841239214e-03
-4.619404371446378561e-04;-4.127951673099802821e-03;1.465306753866347589e-03;3.228368551619353183e-03
1.927134607970929642e-02;-3.335255043886210281e-03;-5.374580886582928062e-03;-3.811238189953689709e-03
1.009676742802384335e-02;-4.862642684335566866e-03;-1.650142684335614276e-03;2.054211248248569936e-03
4.519660686450888316e-03;-2.464047178717700386e-03;2.758284281956405008e-03;8.645784281956600537e-03
-1.006182010178319555e-03;6.859126978585662268e-03;7.714744956113683827e-03;1.116755394487766589e-02
-1.559412347256894718e-03;-1.150985380964863157e-03;4.044379787574414395e-03;9.938902259484525339e-03
-4.680479762987492173e-03;1.604143034937219325e-02;3.689584392599066197e-04;2.726530675386657290e-02
-1.800002234897387764e-03;1.648567192240586038e-02;1.318440787746219534e-02;1.623721686622602023e-02
-1.658679998770651309e-02;-2.868682010178365532e-03;-2.967558414672776066e-03;1.033581237184403104e-02
-4.996912347256941139e-03;3.338340461731751328e-03;7.117955179114359441e-04;9.510812371844066387e-03
4.651823607799149794e-03;-2.212361785459371517e-03;-4.952670774223452005e-03;-5.413064032650232761e-03
3.929070798810324096e-03;-1.000393481916710993e-02;-1.011629436972902481e-02;-1.243862583040329650e-02
1.807541911341720847e-02;-7.613625830403212939e-03;-3.036378639391846494e-03;-3.241856167481679124e-03
2.761179551791140621e-02;-5.234271897818945467e-03;-1.169424380793121498e-02;-1.798272695399870391e-02
-5.412783133773899948e-03;-1.017177189781884143e-02;-3.823597740515349321e-03;-6.300283133773921032e-03
-1.516179998770639942e-02;3.029351697686878762e-03;1.159143034937218722e-02;2.789030675386653182e-02
-6.023597740515421010e-03;2.650687978757450963e-02;-2.850142684335711749e-03;1.401825619206889355e-02
