-1.061991796523459666e-02;1.964952023701261458e-02;1.253828428195662668e-02;3.110974495611381480e-02
-1.817160335849287572e-02;1.665345282128223234e-02;2.451805956285542029e-02;3.083704832690024530e-02
-4.714909989423584388e-04;2.231704832690022469e-02;1.140300338307996889e-02;2.171738540555209415e-02
-4.469356167481704570e-03;9.849969675214837253e-03;1.017918315836097501e-02;1.170693596734970199e-02
-6.712389875346958142e-03;1.226895843925973617e-02;1.005884607970923897e-02;1.301187978757451305e-02
2.786261810046398394e-03;7.172216866226143253e-03;1.001244158532713611e-02;1.094940787746201578e-02
8.875812371844156445e-03;1.461367754038342924e-02;1.202648652914739026e-02;1.518075619206878980e-02
7.883565180832784874e-03;7.614801135888954638e-03;3.213789899933987455e-03;-4.625648302313267735e-03
1.480648652914747475e-02;-2.930929201189568997e-03;-2.709805605684084077e-03;-6.930704482088505605e-03
4.429295517911468680e-03;-3.190816841639044880e-03;-4.367446055122147820e-03;-4.252277515796393063e-03
-5.029516730996845672e-04;-2.958457291077341757e-03;1.086711248248622367e-03;1.917947203304867874e-03
-2.991796523459586268e-05;1.854126978585708772e-03;-1.185086504560409638e-03;5.692778663978867448e-03
-1.814187628155898265e-03;-3.736210100066034243e-03;-8.310415607400636765e-04;-2.229805605684020801e-03
-5.411940437144691605e-03;2.161992147125011560e-03;-5.914974145009873827e-03;1.396187978757444138e-02
-2.680078528749734010e-04;1.629232922577675269e-02;1.119794720330472525e-02;1.326693596734970781e-02
-8.497670774223278073e-03;3.032216866226066475e-03;3.798284281956518325e-03;9.123902259484612323e-03
-5.029580886582998497e-03;1.863452821282223686e-03;-8.573336955715429083e-04;9.659247313945842775e-04
-7.302550438863943767e-04;-3.480816841639147122e-03;-6.782726953998702291e-03;-4.115198864110912631e-03
1.061266630442830525e-02;-5.062839313549125433e-03;-4.752839313549294190e-03;-5.256996616919938636e-03
8.628396641507000281e-03;-5.808232571976166929e-03;-9.227333695571698219e-03;-1.020418762815577043e-02
1.088131798982159074e-02;-6.597558414672764771e-03;-7.099580886582889869e-03;-5.036322459616516048e-03
1.061345282128218701e-02;-3.046370663582660676e-04;-7.759019088830041225e-03;-7.356322459616584583e-03
-1.324800785287508567e-02;-1.824299987706443690e-03;3.615362933641771970e-03;1.178390225948457333e-02
-6.654637066358210298e-03;1.834513821454075710e-02;-2.492502234897458861e-03;1.790716068645086326e-02
